item_id,item_name,slug,channel,video_id,start_seconds,end_seconds,mentions,ambiguous,matched_by,cite_url
32260,Choker of Endless Nightmares,jambrosay-bm-hunter-p3-p4-loot,Jambrosay,VpQyyTCc89M,155,220,1,no,name,https://www.youtube.com/watch?v=VpQyyTCc89M&t=155s
32260,Choker of Endless Nightmares,jambrosay-bm-hunter-p3-p4-loot,Jambrosay,VpQyyTCc89M,673,738,1,no,name,https://www.youtube.com/watch?v=VpQyyTCc89M&t=673s
32260,Choker of Endless Nightmares,jambrosay-ret-paladin-p3-p4-loot,Jambrosay,HeiHo9Uqjho,201,288,2,no,name,https://www.youtube.com/watch?v=HeiHo9Uqjho&t=201s
32260,Choker of Endless Nightmares,jambrosay-ret-paladin-p3-p4-loot,Jambrosay,HeiHo9Uqjho,831,896,1,no,name,https://www.youtube.com/watch?v=HeiHo9Uqjho&t=831s
32260,Choker of Endless Nightmares,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,4877,4942,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=4877s
32260,Choker of Endless Nightmares,marrow-fury-warrior-p3-bis-prio,Marrow,STxvv_E7r-Y,220,285,1,no,name,https://www.youtube.com/watch?v=STxvv_E7r-Y&t=220s
32260,Choker of Endless Nightmares,simonize-rogue-p3-p4-bis,SimonizeShow,LlksG4eBm2c,192,274,2,no,name,https://www.youtube.com/watch?v=LlksG4eBm2c&t=192s
32260,Choker of Endless Nightmares,zatar-tier-6-rogue-item-priority,Zatar (Classic Wow Builds),L5AXKvQgWy8,274,339,1,no,name,https://www.youtube.com/watch?v=L5AXKvQgWy8&t=274s
32261,Band of the Abyssal Lord,griftin-feral-druid-p3-loot-guide,Griftin,Flgbx9eII7U,394,459,1,no,name,https://www.youtube.com/watch?v=Flgbx9eII7U&t=394s
32261,Band of the Abyssal Lord,warriortsw-prot-warrior-t6-bis,WarriorTSW,UtlTgvE_vvA,1329,1394,1,no,name,https://www.youtube.com/watch?v=UtlTgvE_vvA&t=1329s
32261,Band of the Abyssal Lord,warriortsw-prot-warrior-t6-bis,WarriorTSW,UtlTgvE_vvA,2110,2175,1,no,name,https://www.youtube.com/watch?v=UtlTgvE_vvA&t=2110s
32261,Band of the Abyssal Lord,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,2184,2249,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=2184s
32264,Shoulders of the Hidden Predator,veramos-survival-hunter-p3-bis-prio,Veramos Gaming,yqQagrZrgos,204,269,1,no,name,https://www.youtube.com/watch?v=yqQagrZrgos&t=204s
32265,Shadow-walker's Cord,griftin-feral-druid-p3-loot-guide,Griftin,Flgbx9eII7U,470,535,1,no,name,https://www.youtube.com/watch?v=Flgbx9eII7U&t=470s
32265,Shadow-walker's Cord,jambrosay-ret-paladin-p3-p4-loot,Jambrosay,HeiHo9Uqjho,464,529,1,no,name,https://www.youtube.com/watch?v=HeiHo9Uqjho&t=464s
32265,Shadow-walker's Cord,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,5135,5200,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=5135s
32265,Shadow-walker's Cord,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,3768,3833,1,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=3768s
32265,Shadow-walker's Cord,simonize-rogue-p3-p4-bis,SimonizeShow,LlksG4eBm2c,301,366,1,no,name,https://www.youtube.com/watch?v=LlksG4eBm2c&t=301s
32265,Shadow-walker's Cord,veramos-survival-hunter-p3-bis-prio,Veramos Gaming,yqQagrZrgos,376,441,1,no,name,https://www.youtube.com/watch?v=yqQagrZrgos&t=376s
32265,Shadow-walker's Cord,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,2517,2582,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=2517s
32266,Ring of Deceitful Intent,griftin-feral-druid-p3-loot-guide,Griftin,Flgbx9eII7U,472,557,2,no,name,https://www.youtube.com/watch?v=Flgbx9eII7U&t=472s
32266,Ring of Deceitful Intent,griftin-feral-my-phase-3-gear-list,Griftin,OchPhmK-7vE,312,377,1,no,name,https://www.youtube.com/watch?v=OchPhmK-7vE&t=312s
32266,Ring of Deceitful Intent,simonize-rogue-p3-p4-bis,SimonizeShow,LlksG4eBm2c,355,420,1,no,name,https://www.youtube.com/watch?v=LlksG4eBm2c&t=355s
32266,Ring of Deceitful Intent,veramos-survival-hunter-p3-bis-prio,Veramos Gaming,yqQagrZrgos,459,524,1,no,name,https://www.youtube.com/watch?v=yqQagrZrgos&t=459s
32266,Ring of Deceitful Intent,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,3057,3122,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=3057s
32267,Boots of the Resilient,devtanks-prot-paladin-p3-gear,DevTanks,23n12xEA4AQ,983,1053,2,no,name,https://www.youtube.com/watch?v=23n12xEA4AQ&t=983s
32267,Boots of the Resilient,jurdi-phase-3-preparation-guide,Jurdi,ucwiZkg3eCA,515,580,1,no,name,https://www.youtube.com/watch?v=ucwiZkg3eCA&t=515s
32269,Messenger of Fate,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,5842,5907,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=5842s
32269,Messenger of Fate,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,1895,1960,1,yes,alias,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=1895s
32269,Messenger of Fate,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,3429,3496,2,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=3429s
32271,Kilt of Immortal Nature,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,1766,1831,1,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=1766s
32271,Kilt of Immortal Nature,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,1100,1165,1,no,name,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=1100s
32271,Kilt of Immortal Nature,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,2548,2613,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=2548s
32278,Grips of Silent Justice,anker64-fury-warrior-p3-bis,Anker_64,U_Cd8uy07vw,2678,2743,1,no,name,https://www.youtube.com/watch?v=U_Cd8uy07vw&t=2678s
32278,Grips of Silent Justice,gandii-arms-warrior-black-temple-gearing,Gandii_warrior,kR9BpYJ2OTM,427,492,1,no,name,https://www.youtube.com/watch?v=kR9BpYJ2OTM&t=427s
32278,Grips of Silent Justice,jambrosay-arms-warrior-p3-p4-loot,Jambrosay,sPikzqMJKUk,678,743,1,no,name,https://www.youtube.com/watch?v=sPikzqMJKUk&t=678s
32278,Grips of Silent Justice,jambrosay-ret-paladin-p3-p4-loot,Jambrosay,HeiHo9Uqjho,429,494,1,no,name,https://www.youtube.com/watch?v=HeiHo9Uqjho&t=429s
32278,Grips of Silent Justice,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,5299,5364,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=5299s
32278,Grips of Silent Justice,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,3781,3946,2,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=3781s
32278,Grips of Silent Justice,slesh-who-should-get-tier-6-first,Slesh,U80HNYSuH_s,878,943,1,no,name,https://www.youtube.com/watch?v=U80HNYSuH_s&t=878s
32278,Grips of Silent Justice,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,2734,2799,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=2734s
32280,Gauntlets of Enforcement,devtanks-prot-paladin-p3-gear,DevTanks,23n12xEA4AQ,746,811,1,no,name,https://www.youtube.com/watch?v=23n12xEA4AQ&t=746s
32280,Gauntlets of Enforcement,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,1532,1597,1,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=1532s
32280,Gauntlets of Enforcement,slesh-who-should-get-tier-6-first,Slesh,U80HNYSuH_s,793,858,1,no,name,https://www.youtube.com/watch?v=U80HNYSuH_s&t=793s
32280,Gauntlets of Enforcement,warriortsw-prot-warrior-t6-bis,WarriorTSW,UtlTgvE_vvA,1882,1947,1,no,name,https://www.youtube.com/watch?v=UtlTgvE_vvA&t=1882s
32280,Gauntlets of Enforcement,warriortsw-prot-warrior-t6-bis,WarriorTSW,UtlTgvE_vvA,2494,2559,1,no,name,https://www.youtube.com/watch?v=UtlTgvE_vvA&t=2494s
32280,Gauntlets of Enforcement,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,4681,4746,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=4681s
32324,Insidious Bands,griftin-feral-druid-p3-loot-guide,Griftin,Flgbx9eII7U,132,197,1,no,name,https://www.youtube.com/watch?v=Flgbx9eII7U&t=132s
32324,Insidious Bands,griftin-feral-druid-p3-loot-guide,Griftin,Flgbx9eII7U,670,735,1,no,name,https://www.youtube.com/watch?v=Flgbx9eII7U&t=670s
32324,Insidious Bands,jambrosay-bm-hunter-p3-p4-loot,Jambrosay,VpQyyTCc89M,400,483,2,no,name,https://www.youtube.com/watch?v=VpQyyTCc89M&t=400s
32324,Insidious Bands,jambrosay-feral-druid-p3-p4-loot,Jambrosay,88I8chIOGIg,380,445,1,no,name,https://www.youtube.com/watch?v=88I8chIOGIg&t=380s
32324,Insidious Bands,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,6461,6526,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=6461s
32324,Insidious Bands,simonize-rogue-p3-p4-bis,SimonizeShow,LlksG4eBm2c,268,333,1,no,name,https://www.youtube.com/watch?v=LlksG4eBm2c&t=268s
32324,Insidious Bands,slesh-heart-of-darkness-craft,Slesh,5OW2z-FJI4Y,341,409,2,no,name,https://www.youtube.com/watch?v=5OW2z-FJI4Y&t=341s
32324,Insidious Bands,veramos-survival-hunter-p3-bis-prio,Veramos Gaming,yqQagrZrgos,68,133,1,no,name,https://www.youtube.com/watch?v=yqQagrZrgos&t=68s
32324,Insidious Bands,veramos-survival-hunter-p3-bis-prio,Veramos Gaming,yqQagrZrgos,298,363,1,no,name,https://www.youtube.com/watch?v=yqQagrZrgos&t=298s
32324,Insidious Bands,veramos-survival-hunter-p3-bis-prio,Veramos Gaming,yqQagrZrgos,597,662,1,no,name,https://www.youtube.com/watch?v=yqQagrZrgos&t=597s
32325,Rifle of the Stoic Guardian,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,4812,4877,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=4812s
32326,Twisted Blades of Zarak,jambrosay-arms-warrior-p3-p4-loot,Jambrosay,sPikzqMJKUk,600,665,1,yes,alias,https://www.youtube.com/watch?v=sPikzqMJKUk&t=600s
32326,Twisted Blades of Zarak,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,6765,6830,1,yes,alias,https://www.youtube.com/watch?v=DoaTSCCprtM&t=6765s
32326,Twisted Blades of Zarak,marrow-fury-warrior-p3-bis-prio,Marrow,STxvv_E7r-Y,944,1009,1,no,name,https://www.youtube.com/watch?v=STxvv_E7r-Y&t=944s
32326,Twisted Blades of Zarak,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,4189,4254,1,yes,alias,https://www.youtube.com/watch?v=DnDtULWZU4w&t=4189s
32326,Twisted Blades of Zarak,simonize-rogue-p3-p4-bis,SimonizeShow,LlksG4eBm2c,384,449,1,yes,alias,https://www.youtube.com/watch?v=LlksG4eBm2c&t=384s
32326,Twisted Blades of Zarak,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,4761,4826,1,yes,alias,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=4761s
32327,Robe of the Shadow Council,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,4326,4391,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=4326s
32329,Cowl of Benevolence,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,596,661,1,no,name,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=596s
32329,Cowl of Benevolence,slesh-who-should-get-tier-6-first,Slesh,U80HNYSuH_s,577,642,1,no,name,https://www.youtube.com/watch?v=U80HNYSuH_s&t=577s
32329,Cowl of Benevolence,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,4296,4361,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=4296s
32330,Totem of Ancestral Guidance,darkest-elemental-shaman-t6-bis,Darkest_TV,0-oVpJUjZZs,422,487,1,no,name,https://www.youtube.com/watch?v=0-oVpJUjZZs&t=422s
32331,Cloak of the Illidari Council,crix-warlock-top-5-wishlist-p3,Crix,KCbIefch44E,113,178,1,no,name,https://www.youtube.com/watch?v=KCbIefch44E&t=113s
32331,Cloak of the Illidari Council,fearstreet-arcane-mage-p3-bis,Fearstreet 528,CRRwWdMbacQ,60,125,1,no,name,https://www.youtube.com/watch?v=CRRwWdMbacQ&t=60s
32331,Cloak of the Illidari Council,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,7134,7199,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=7134s
32331,Cloak of the Illidari Council,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,4372,4441,2,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=4372s
32331,Cloak of the Illidari Council,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,6122,6187,1,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=6122s
32331,Cloak of the Illidari Council,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,5780,5845,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=5780s
32332,Torch of the Damned,blayst-ret-paladin-p3-p4-bis,TheRealBlayst,N3aQ2v1KAxI,490,575,2,no,name,https://www.youtube.com/watch?v=N3aQ2v1KAxI&t=490s
32332,Torch of the Damned,jambrosay-ret-paladin-p3-p4-loot,Jambrosay,HeiHo9Uqjho,731,825,2,no,name,https://www.youtube.com/watch?v=HeiHo9Uqjho&t=731s
32332,Torch of the Damned,nohitjerome-black-temple-meta-tier-list,NOHITJEROME,kfURxXB9CSs,324,389,1,no,name,https://www.youtube.com/watch?v=kfURxXB9CSs&t=324s
32333,Girdle of Stability,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,3247,3312,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=3247s
32335,Unstoppable Aggressor's Ring,anker64-fury-warrior-p3-bis,Anker_64,U_Cd8uy07vw,1156,1221,1,no,name,https://www.youtube.com/watch?v=U_Cd8uy07vw&t=1156s
32335,Unstoppable Aggressor's Ring,anker64-fury-warrior-p3-bis,Anker_64,U_Cd8uy07vw,2438,2503,1,no,name,https://www.youtube.com/watch?v=U_Cd8uy07vw&t=2438s
32335,Unstoppable Aggressor's Ring,anker64-fury-warrior-p3-bis,Anker_64,U_Cd8uy07vw,2750,2815,1,no,name,https://www.youtube.com/watch?v=U_Cd8uy07vw&t=2750s
32335,Unstoppable Aggressor's Ring,blayst-ret-paladin-p3-p4-bis,TheRealBlayst,N3aQ2v1KAxI,373,463,2,no,name,https://www.youtube.com/watch?v=N3aQ2v1KAxI&t=373s
32335,Unstoppable Aggressor's Ring,griftin-feral-druid-p3-loot-guide,Griftin,Flgbx9eII7U,521,586,1,no,name,https://www.youtube.com/watch?v=Flgbx9eII7U&t=521s
32335,Unstoppable Aggressor's Ring,marrow-fury-warrior-p3-bis-prio,Marrow,STxvv_E7r-Y,698,763,1,no,name,https://www.youtube.com/watch?v=STxvv_E7r-Y&t=698s
32335,Unstoppable Aggressor's Ring,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,3311,3376,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=3311s
32336,Black Bow of the Betrayer,jambrosay-bm-hunter-p3-p4-loot,Jambrosay,VpQyyTCc89M,776,841,1,yes,alias,https://www.youtube.com/watch?v=VpQyyTCc89M&t=776s
32336,Black Bow of the Betrayer,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,9081,9184,3,yes,alias,https://www.youtube.com/watch?v=DoaTSCCprtM&t=9081s
32336,Black Bow of the Betrayer,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,2366,2431,1,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=2366s
32336,Black Bow of the Betrayer,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,5946,6011,1,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=5946s
32336,Black Bow of the Betrayer,sarthe-hunter-t6-bis-loot-prio,Sarthe,GDDl91PROlY,136,229,2,no,name,https://www.youtube.com/watch?v=GDDl91PROlY&t=136s
32336,Black Bow of the Betrayer,veramos-survival-hunter-p3-bis-prio,Veramos Gaming,yqQagrZrgos,112,177,1,yes,alias,https://www.youtube.com/watch?v=yqQagrZrgos&t=112s
32336,Black Bow of the Betrayer,veramos-survival-hunter-p3-bis-prio,Veramos Gaming,yqQagrZrgos,516,581,1,yes,alias,https://www.youtube.com/watch?v=yqQagrZrgos&t=516s
32336,Black Bow of the Betrayer,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,9577,9642,1,yes,alias,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=9577s
32337,Shroud of Forgiveness,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,755,820,1,no,name,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=755s
32337,Shroud of Forgiveness,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,1829,1894,1,no,name,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=1829s
32339,Belt of Primal Majesty,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,1785,1850,1,no,name,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=1785s
32341,Leggings of Divine Retribution,jambrosay-arms-warrior-p3-p4-loot,Jambrosay,sPikzqMJKUk,440,505,1,no,name,https://www.youtube.com/watch?v=sPikzqMJKUk&t=440s
32341,Leggings of Divine Retribution,jambrosay-arms-warrior-p3-p4-loot,Jambrosay,sPikzqMJKUk,699,764,1,no,name,https://www.youtube.com/watch?v=sPikzqMJKUk&t=699s
32341,Leggings of Divine Retribution,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,1880,1945,1,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=1880s
32341,Leggings of Divine Retribution,marrow-fury-warrior-p3-bis-prio,Marrow,STxvv_E7r-Y,607,672,1,no,name,https://www.youtube.com/watch?v=STxvv_E7r-Y&t=607s
32341,Leggings of Divine Retribution,marrow-fury-warrior-p3-bis-prio,Marrow,STxvv_E7r-Y,999,1064,1,no,name,https://www.youtube.com/watch?v=STxvv_E7r-Y&t=999s
32341,Leggings of Divine Retribution,slesh-who-should-get-tier-6-first,Slesh,U80HNYSuH_s,907,972,1,no,name,https://www.youtube.com/watch?v=U80HNYSuH_s&t=907s
32342,Girdle of Mighty Resolve,devtanks-prot-paladin-p3-gear,DevTanks,23n12xEA4AQ,831,896,1,no,name,https://www.youtube.com/watch?v=23n12xEA4AQ&t=831s
32342,Girdle of Mighty Resolve,subtlefw-prot-paladin-p3-bis,SubtleFW,ZVALsT8eZOQ,612,677,1,no,name,https://www.youtube.com/watch?v=ZVALsT8eZOQ&t=612s
32342,Girdle of Mighty Resolve,wundy-prot-paladin-p3-bis,Wundy TV,EOKsCC-hgog,229,294,1,no,name,https://www.youtube.com/watch?v=EOKsCC-hgog&t=229s
32343,Wand of Prismatic Focus,drue-shadow-priest-p3-bis,Drue,ljx7ExV-HdE,1190,1255,1,no,name,https://www.youtube.com/watch?v=ljx7ExV-HdE&t=1190s
32343,Wand of Prismatic Focus,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,5922,5987,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=5922s
32343,Wand of Prismatic Focus,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,3510,3575,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=3510s
32344,Staff of Immaculate Recovery,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,3456,3521,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=3456s
32347,Grips of Damnation,blayst-ret-paladin-p3-p4-bis,TheRealBlayst,N3aQ2v1KAxI,274,339,1,no,name,https://www.youtube.com/watch?v=N3aQ2v1KAxI&t=274s
32347,Grips of Damnation,darkest-enhancement-shaman-t6-bis,Darkest_TV,2d-1x_z7NdE,241,314,2,no,name,https://www.youtube.com/watch?v=2d-1x_z7NdE&t=241s
32347,Grips of Damnation,griftin-feral-druid-p3-loot-guide,Griftin,Flgbx9eII7U,590,655,1,no,name,https://www.youtube.com/watch?v=Flgbx9eII7U&t=590s
32347,Grips of Damnation,jambrosay-bm-hunter-p3-p4-loot,Jambrosay,VpQyyTCc89M,819,884,1,no,name,https://www.youtube.com/watch?v=VpQyyTCc89M&t=819s
32347,Grips of Damnation,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,5970,6035,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=5970s
32348,Soul Cleaver,jambrosay-arms-warrior-p3-p4-loot,Jambrosay,sPikzqMJKUk,646,711,1,no,name,https://www.youtube.com/watch?v=sPikzqMJKUk&t=646s
32348,Soul Cleaver,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,6728,6793,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=6728s
32348,Soul Cleaver,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,4193,4258,1,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=4193s
32348,Soul Cleaver,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,4710,4775,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=4710s
32350,Touch of Inspiration,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,4109,4174,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=4109s
32353,Gloves of Unfailing Faith,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,3535,3600,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=3535s
32354,Crown of Empowered Fate,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,3940,4005,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=3940s
32362,Pendant of Titans,griftin-feral-druid-p3-loot-guide,Griftin,Flgbx9eII7U,611,676,1,no,name,https://www.youtube.com/watch?v=Flgbx9eII7U&t=611s
32366,Shadowmaster's Boots,blayst-ret-paladin-p3-p4-bis,TheRealBlayst,N3aQ2v1KAxI,336,401,1,no,name,https://www.youtube.com/watch?v=N3aQ2v1KAxI&t=336s
32366,Shadowmaster's Boots,darkest-enhancement-shaman-t6-bis,Darkest_TV,2d-1x_z7NdE,368,433,1,no,name,https://www.youtube.com/watch?v=2d-1x_z7NdE&t=368s
32367,Leggings of Devastation,drue-shadow-priest-p3-bis,Drue,ljx7ExV-HdE,1057,1122,1,no,name,https://www.youtube.com/watch?v=ljx7ExV-HdE&t=1057s
32367,Leggings of Devastation,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,6816,6881,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=6816s
32367,Leggings of Devastation,slesh-who-should-get-tier-6-first,Slesh,U80HNYSuH_s,251,316,1,no,name,https://www.youtube.com/watch?v=U80HNYSuH_s&t=251s
32367,Leggings of Devastation,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,4842,4907,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=4842s
32369,Blade of Savagery,anker64-fury-warrior-p3-bis,Anker_64,U_Cd8uy07vw,2296,2361,1,no,name,https://www.youtube.com/watch?v=U_Cd8uy07vw&t=2296s
32369,Blade of Savagery,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,4220,4285,1,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=4220s
32369,Blade of Savagery,simonize-rogue-p3-p4-bis,SimonizeShow,LlksG4eBm2c,517,601,3,no,name,https://www.youtube.com/watch?v=LlksG4eBm2c&t=517s
32369,Blade of Savagery,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,932,1036,5,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=932s
32369,Blade of Savagery,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,5219,5326,2,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=5219s
32369,Blade of Savagery,zatar-tier-6-rogue-item-priority,Zatar (Classic Wow Builds),L5AXKvQgWy8,434,499,1,no,name,https://www.youtube.com/watch?v=L5AXKvQgWy8&t=434s
32370,Nadina's Pendant of Purity,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,662,727,1,no,name,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=662s
32370,Nadina's Pendant of Purity,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,5144,5209,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=5144s
32373,Helm of the Illidari Shatterer,blayst-ret-paladin-p3-p4-bis,TheRealBlayst,N3aQ2v1KAxI,53,138,3,no,name,https://www.youtube.com/watch?v=N3aQ2v1KAxI&t=53s
32373,Helm of the Illidari Shatterer,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,6022,6087,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=6022s
32374,"Zhar'doom, Greatstaff of the Devourer",fearstreet-arcane-mage-p3-bis,Fearstreet 528,CRRwWdMbacQ,106,171,1,no,name,https://www.youtube.com/watch?v=CRRwWdMbacQ&t=106s
32375,Bulwark of Azzinoth,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,2890,2955,1,no,name,https://www.youtube.com/watch?v=B3zgswtk6T8&t=2890s
32375,Bulwark of Azzinoth,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,4805,4870,1,no,name,https://www.youtube.com/watch?v=B3zgswtk6T8&t=4805s
32376,Forest Prowler's Helm,blayst-ret-paladin-p3-p4-bis,TheRealBlayst,N3aQ2v1KAxI,74,139,1,no,name,https://www.youtube.com/watch?v=N3aQ2v1KAxI&t=74s
32376,Forest Prowler's Helm,jambrosay-bm-hunter-p3-p4-loot,Jambrosay,VpQyyTCc89M,186,283,2,no,name,https://www.youtube.com/watch?v=VpQyyTCc89M&t=186s
